category	severity	effort	verified	cluster	file	line	summary	evidence	upstreamModule
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Shape/Sector.swift	68	SectorProps typed interface (extends PathProps { shape?: Partial<SectorShape> }) collapses onto the dynamic PathProps bag via typealias; provenance-only.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/TSpan.swift	41	Static zrStyleMagic Bool replaces upstream's dynamic STYLE_MAGIC_KEY stamp; equivalent created-style marker.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/TSpan.swift	119	TSpanProps typed as DisplayableProps; the style?:TSpanStyleProps typed-interface fidelity collapsed onto the prop bag.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/TSpan.swift	145	_init overridden so the 'style' opt is typed TSpanStyleProps (style-bag bridge), vs inheriting Displayable._init; behavior equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/TSpan.swift	171	tSpanHasStroke inlined (stroke!=null && !='none' && lineWidth>0); trivial predicate, functionally equivalent to upstream.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/TSpan.swift	213	_syncCommonStyle is a Swift-only bridge mirroring the common subset into the inherited style; upstream has one this.style object.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/TSpan.swift	248	extendTSpanStyle copies known typed fields only (no dynamic keys in the typed struct); zrStyleMagic intentionally not copied.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Text.swift	59	upstream number|string (fontSize/token width) modeled as the NumberOrString tagged enum — pure union modeling.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Text.swift	61	upstream number|number[] (padding/margin/borderRadius) modeled as the NumberOrNumberArray tagged enum — union modeling.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Text.swift	68	upstream backgroundColor?: string | {image} modeled as TextBackgroundColor tagged enum — union modeling.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Text.swift	231	Dynamic STYLE_MAGIC_KEY stamp replaced by a typed zrStyleMagic Bool set true by createStyle — idiom difference.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Text.swift	268	No struct subtyping in Swift; TextStyleProps/TextStylePropsPart share the base surface via the TextStylePropsPartLike protocol instead of TS subtype relation.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Text.swift	326	TextProps interface collapsed onto DisplayableProps [String:Any] prop bag; typed-interface fidelity intentionally dropped.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Text.swift	365	upstream MapToType<TextProps, boolean> recursive mapped type collapsed to a loose [String:Any] animation-props bag.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Text.swift	418	upstream non-optional innerTransformable modeled as Optional because Element assigns it on attach and nil on detach.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Text.swift	428	upstream union (ZRImage|Rect|TSpan)[] modeled as [Displayable] since all three are Displayable subclasses.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Text.swift	580	_syncCommonStyle is a Swift-only bridge mirroring the common subset into the inherited style; upstream has one this.style object.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Text.swift	1080	upstream mutates the shared rich style object (tokenStyle.text=token.text); Swift value semantics make a local copy, re-set every token so no divergence.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Text.swift	1285	Rect and ZRImage store style in different Swift struct types (pathStyle/imageStyle) so the shared common-style writes are branched instead of one assignment.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Text.swift	1337	VALID_TEXT_ALIGN/VALID_TEXT_VERTICAL_ALIGN validation maps and middle↔center legacy coercions are moot because TextAlign/TextVerticalAlign are closed enums.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Text.swift	1408	'middle'→'center' align coercion is dead code because 'middle' is unrepresentable in the TextAlign enum.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Text.swift	1414	'center'→'middle' verticalAlign coercion is dead code because 'center' is unrepresentable in the TextVerticalAlign enum.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Text.swift	1460	upstream `text += ''` number→string coercion is unnecessary because text is already String? in Swift.		
LANG_DIFF	none	na			Sources/ZRenderKit/Graphic/Text.swift	1479	upstream dynamic `extend` copies all enumerable keys; Swift copies the known struct fields only (all ~45 enumerated) with a shallow rich copy — complete for the closed struct.		
LANG_DIFF	none	na			Sources/ZRenderKit/Storage.swift	15	Upstream timsort replaced by Swift's guaranteed-stable standard sort, preserving the (zlevel,z,z2,insertion) stable ordering the code relies on.		
LANG_DIFF	none	na			Sources/ZRenderKit/Storage.swift	52	Generic <T>/this:T context rebinding dropped (Swift closures don't rebind this); context forwarded as Any?.		
LANG_DIFF	none	na			Sources/ZRenderKit/Storage.swift	283	dispose clears non-optional Swift arrays to empty instead of upstream's null assignment; equivalent release semantics.		
LANG_DIFF	none	na			Sources/ZRenderKit/Tool/ToolPath.swift	169	parseFloat fallback: numberReg tokens parsed by Double(_:), unparsable tokens fall back to 0; semantically equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Tool/ToolPath.swift	517	extendFromString returns a factory closure standing in for JS runtime synthesis of `class Sub extends SVGPath`, which Swift cannot do.		
LANG_DIFF	none	na			Sources/ZRenderKit/Tool/color.swift	62	util.isFunction runtime guard modeled statically via the HSLParam .function enum case; equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Tool/color.swift	259	parse() out-param mutation dropped, value-returning; error branches return nil instead of mutating rgbaArr and returning undefined; all internal callers rely on the return value.		
LANG_DIFF	none	na			Sources/ZRenderKit/Tool/color.swift	773	numToStr does not replicate full JS Number→String fidelity (exponential form etc.) for a stringified CssParam number.		
LANG_DIFF	none	na			Sources/ZRenderKit/Tool/color.swift	798	numToStr is not full ECMAScript Number::toString (no exponential notation) for the integral/short-fraction values color emits.		
LANG_DIFF	none	na			Sources/ZRenderKit/Tool/dividePath.swift	334	Upstream `target.setStyle(source.style)` modeled as `target.useStyle(source.pathStyle)` because the rich style is a PathStyleProps value type; target is freshly created so merge-vs-replace is equivalent.		
LANG_DIFF	none	na			Sources/ZRenderKit/Tool/morphPath.swift	751	Dropped `console.error('Invalid morphing: unmatched splitted path')` diagnostic; upstream logs then returns the empty result exactly as the Swift code does.		
LANG_DIFF	none	na			Sources/ZRenderKit/Tool/morphPath.swift	938	Dropped `console.error('Invalid morphing: unmatched splitted path')` diagnostic; upstream logs then returns the empty result exactly as the Swift code does.		
LANG_DIFF	none	na			Sources/ZRenderKit/Tool/transformPath.swift	16	Parameter `m` typed as optional `MatrixArray?` to preserve upstream's `if (!m) return` guard even though upstream's static type is non-null; idiom preservation, no behavior change.		
LANG_DIFF	none	na			Sources/ZRenderKit/ZRender.swift	64	upstream PainterBaseCtor DOM ctor type modeled as a Swift closure typealias; the painterCtors registry is kept for provenance but unused because the painter is injected natively.		
LANG_DIFF	none	na			Sources/ZRenderKit/ZRender.swift	499	ZRenderInitOpt.width narrowed from number|string to Double (the 'auto'/'10px' string forms dropped).		
LANG_DIFF	none	na			Sources/ZRenderKit/ZRender.swift	511	ZRenderResizeOpt.width narrowed from number|string to Double.		
LANG_DIFF	none	na			Sources/ZRenderKit/ZRender.swift	551	ElementSSRData/Getter use [String:Any] instead of zrUtil.HashMap<unknown>; the SSR-data getter hooks are otherwise implemented.	getElementSSRData/registerSSRDataGetter implemented L558-567	
LANG_DIFF	none	na			Sources/ZRenderKit/ZRender.swift	614	PainterBase.resize width/height narrowed from number|string to Double.		
LANG_DIFF	none	na			Sources/ZRenderKit/mixin/Draggable.swift	33	Upstream ZRRawEvent (browser DOM event) type-erased to Any? at the native event seam; the event still flows through, only static typing dropped.		
LANG_DIFF	none	na			Sources/ZRenderKit/mixin/Draggable.swift	83	Upstream listeners take (e: ElementEvent) directly; Swift binds through Eventful.on whose callback is [Any?], so thin shims unwrap args[0] and forward — semantically equivalent.		
LANG_DIFF	none	small	Y		Tests/EChartsKitTests/UtilModelUnitTests.swift	8	compressBatches builds its result from Swift [String:...] dictionaries whose key-iteration order is unspecified, whereas upstream relies on JS objects iterating integer-like keys in ascending numeric order; the test normalizes order away, masking a real ordering divergence any consumer relying on batch order would hit.	REFUTED as SEMANTIC_RISK; demoted to LANG_DIFF/none. The ordering divergence is real (mapToArrayOuter at 1063 and mapToArrayInner at 1076 both iterate `for i in map.keys` over a Swift Dictionary, order unspecified; upstream JS objects iterate integer keys ascending). BUT the sole consumer is ContinuousView.swift:783, whose resultBatches feed _dispatchHighDown('downplay'/'highlight', makeHighDownBatch(...)) (785-786) — a set of series/dataIndices where every member is highlighted/downplayed regardless of order. No consumer relies on batch order, so there is no observable behavioral difference. The test's order-normalized comparison is correct, not masking a live bug.	
DOC_NOTE	low	na			Sources/EChartsKit/chart/chord/ChordPiece.swift	29	Import cross-reference annotation for graphic.updateProps pointing at the updateData deferral; updateProps is in fact ported (basicTransition.swift:107).		
DOC_NOTE	low	small			Sources/EChartsKit/chart/effectScatter/EffectScatterSeries.swift	80	Dependencies list ['grid','polar'] kept verbatim; note that 'only grid/cartesian2d renderable' is now inaccurate since EffectScatterView also renders polar.		
DOC_NOTE	low	na			Sources/EChartsKit/chart/funnel/FunnelView.swift	28	Cross-reference pointer '(see the FunnelPiece PORT-TODO block)' tail of the util/graphic import annotation.		
DOC_NOTE	low	small	Y		Sources/EChartsKit/chart/line/LineSeries.swift	59	symbolRotate / symbolKeepAspect and the rest of upstream's SymbolOptionMixin defaultOption entries are omitted from defaultOption, so those symbol visuals read nil.	Reclassified from FUNC_GAP: user-supplied symbolRotate/symbolKeepAspect still flow through seriesModel.get()/getShallow() (the symbol visual stage reads them directly, categoryVisual.swift:77 reads symbolKeepAspect the same way). Only the defaultOption FALLBACK is absent, and upstream provides no meaningful numeric default (symbolRotate == no rotation / null, symbolKeepAspect == false) -> reading nil produces the same render as upstream's undefined default. No user-visible wrong rendering; effectively a documentation note. Kept low, not none, due to not having upstream source open to 100% confirm no defaultOption entry.	
DOC_NOTE	low	na			Sources/EChartsKit/chart/lines/linesInstall.swift	40	install() registration boilerplate intentionally commented out because registration lives in the Orchestrate/Integrate driver (done in ECharts.swift) — faithful relocation, not a gap.		
DOC_NOTE	low	small			Sources/EChartsKit/chart/map/MapView.swift	850	Header advising to delete the local shim helpers 'when util/graphic and util/states land'; util/states has already landed, so the advice is partly stale (mapGetFixedItemStyle still needed since MapDraw is unported).	Sources/EChartsKit/util/states.swift already exists	
DOC_NOTE	low	na			Sources/EChartsKit/chart/pie/PieSeries.swift	52	`innerData` makeInner helper kept for provenance; only consumed by the deferred getDataParams — bookkeeping note explaining the makeInner modeling.		
DOC_NOTE	low	na			Sources/EChartsKit/chart/tree/TreeView.swift	38	Import-mapping annotation noting bbox is only used by the still-deferred _updateViewCoordSys; informational.		
DOC_NOTE	low	na	Y		Sources/EChartsKit/chart/tree/TreeView.swift	40	Comment claims coord/View NOT ported, but View.swift exists with createViewCoordSysSimply/applyViewCoordSysTransToElement; the auto-placement (_updateViewCoordSys) could now be wired.	REFUTED. Classifier claims 'View.swift exists with createViewCoordSysSimply/applyViewCoordSysTransToElement' — FALSE. grep 'func createViewCoordSysSimply|func applyViewCoordSysTransToElement' across Sources returns ZERO definitions; those names appear only in comments (View.swift:679, TreeView, sankey/graph). coord/View.swift the file exists but these specific helpers are NOT ported, so the comment is accurate. Auto-placement can't simply 'be wired' — the dependency is genuinely absent. Minor real gap (no VIEW_COORD_SYS auto-center) but the STALE premise is wrong.	
DOC_NOTE	low	na			Sources/EChartsKit/chart/tree/TreeView.swift	183	Notes omission of private _min/_max/_firstRender fields tied to the still-deferred _updateViewCoordSys/enter-animation; bookkeeping.		
DOC_NOTE	low	na	Y		Sources/EChartsKit/chart/tree/TreeView.swift	229	Comment says coord/View not ported so VIEW_COORD_SYS placement deferred, but createViewCoordSysSimply/applyViewCoordSysTransToElement now exist; TreeView still uses only the static group.x/y subset (auto-centering/zoom-limits unwired).	REFUTED. Same as :40 — classifier asserts createViewCoordSysSimply/applyViewCoordSysTransToElement 'now exist'; grep confirms they DO NOT (comment refs only). The VIEW_COORD_SYS placement is genuinely deferred, so the comment is accurate. There is a minor real gap (no bbox auto-centering/zoom-limits) but it cannot be 'now wired' as claimed since the dependency is absent. STALE premise false.	
DOC_NOTE	low	na	Y		Sources/EChartsKit/chart/tree/TreeView.swift	338	Method-omission comment says coord/View + bbox deferred, but coord/View.swift now provides the needed helpers; _updateViewCoordSys could be ported.	REFUTED. Same defect as :40/:229 — the 'needed helpers' createViewCoordSysSimply/applyViewCoordSysTransToElement are NOT defined anywhere (grep: comment refs only). coord/View.swift the file exists but does not provide them, so _updateViewCoordSys cannot 'just be ported'. Comment accurately reflects a genuine deferral; STALE premise false.	
